Unnamed: 0,Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,budget,Net_revenue,rating,BoxOfficeRank,RatingRank,SuccessMetric,script_id,imdb_id,female_script,Bechdel_score,num_actors,num_women,proportion_actress,incl_score
15938,4155050,/m/0bm2nq,Stranger Than Fiction,2006-11-10,53653224.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy""}",2006,30000000.0,23653224.0,7.3,0.5696062118691071,0.8632894485785155,0.7164478302238113,7942,tt0420223,0.4107142857142857,3,64.0,12.0,0.1875,0.5327380952380952
16094,296252,/m/01r92q,EXistenZ,1999-02-16,2840417.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0279xh5"": ""Future noir"", ""/m/03k9fj"": ""Adventure"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02wtdps"": ""Crime Thriller""}",1999,15000000.0,-12159583.0,6.75,0.1106489184692179,0.6777332570120206,0.3941910877406193,6973,tt0120907,0.3944099378881988,1,10.0,2.0,0.2,0.30924775707384405
16176,9264341,/m/02825nf,Pineapple Express,2008-08-06,101624843.0,112.0,"{""/m/02hwhyv"": ""Korean Language"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/01q03"": ""Cult"", ""/m/01jfsb"": ""Thriller"", ""/m/01z4y"": ""Comedy"", ""/m/03v6qx"": ""Stoner film"", ""/m/02kdv5l"": ""Action""}",2008,27000000.0,74624843.0,6.75,0.7689961175818081,0.6777332570120206,0.7233646872969144,3097,tt0910936,0.12698412698412698,2,15.0,3.0,0.2,0.33121693121693124
16253,1128240,/m/048p_g,Final Destination 2,2003-01-30,90426405.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",2003,26000000.0,64426405.0,6.050000000000001,0.7412645590682196,0.3864720473192138,0.5638683031937167,2294,tt0309593,0.6058519793459552,3,16.0,6.0,0.375,0.6602839931153185
16393,433414,/m/027ywq,Tremors,1990-01-19,48572000.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/01q03"": ""Cult"", ""/m/0hj3n7f"": ""Horror Comedy"", ""/m/0h9qh"": ""Monster"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}",1990,11000000.0,37572000.0,6.9,0.6503050471436495,0.7323029956115246,0.691304021377587,3597,tt0100814,0.17766497461928932,3,17.0,6.0,0.35294117647058826,0.5102020503632926
16416,62118,/m/0gt1k,Ninotchka,1939-10-06,,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}",1939,1365000.0,,7.55,,0.9194810150734593,,3016,tt0031725,0.39108409321175275,3,9.0,1.0,0.1111111111111111,0.500731734774288
16450,62117,/m/0gt14,Mr. Smith Goes to Washington,1939,9000000.0,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/09n5t_"": ""Americana"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/03mqtr"": ""Political drama"", ""/m/01g6gs"": ""Black-and-white""}",1939,1500000.0,7500000.0,8.0,0.42789794786467,0.982064491509254,0.704981219686962,4658,tt0031679,0.09873949579831931,2,12.0,4.0,0.3333333333333333,0.36624649859943975
16639,31024173,/m/0gg5qcw,The Ides of March,2011-08-31,75993061.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama""}",2011,12500000.0,63493061.0,6.8,0.7382140876317249,0.6942377408891433,0.7162259142604341,7171,tt1124035,0.22180451127819545,1,15.0,6.0,0.4,0.31837928153717626
16715,1503907,/m/056glj,The Way of the Gun,2000-09-08,13069740.0,119.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/01q03"": ""Cult"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",2000,8500000.0,4569740.0,6.5,0.3887964503605102,0.5731730585766075,0.4809847544685589,6724,tt0202677,0.16724738675958184,2,10.0,3.0,0.3,0.3779713511420828
16723,31841233,/m/0gtv7pk,Resident Evil: Retribution,2012-09-03,217719678.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03g3w"": ""History"", ""/m/02kdv5l"": ""Action""}",2012,65000000.0,152719678.0,5.449999999999999,0.8882418191902385,0.1943331425300515,0.541287480860145,6054,tt1855325,0.5790816326530612,3,15.0,7.0,0.4666666666666667,0.6819160997732426
16732,23813973,/m/06_wqk4,Valentine's Day,2010-02-08,216485654.0,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",2010,52000000.0,164485654.0,5.703540475533299,0.8973932334997227,0.2682694142339248,0.5828313238668237,3649,tt0817230,0.4055299539170507,3,24.0,11.0,0.4583333333333333,0.6212877624167946
16734,3300211,/m/0946bb,Assassins,1995-10-06,30303072.0,133.0,"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",1995,50000000.0,-19696928.0,6.15,0.0654464780920687,0.4241556954779622,0.2448010867850155,1705,tt0112401,0.3427290198590647,1,8.0,2.0,0.25,0.30868745106413265
16745,1617626,/m/05h12k,Clear and Present Danger,1994-08-03,215887717.0,141.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/060__y"": ""Film adaptation"", ""/m/082gq"": ""War film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02qfv5d"": ""Political thriller"", ""/m/02kdv5l"": ""Action""}",1994,62000000.0,153887717.0,6.65,0.889351081530782,0.6349933218851365,0.7621722017079593,7983,tt0109444,0.03296703296703296,0,16.0,5.0,0.3125,0.11515567765567765
16809,963986,/m/03twd6,The Bourne Identity,2002-06-06,214034224.0,118.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bv9"": ""Dutch Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/01mjq"": ""Czech Republic"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action""}",2002,60000000.0,154034224.0,7.550000000000001,0.8896283971159179,0.9237740889143292,0.9067012430151236,1902,tt0258463,0.25396825396825395,1,17.0,2.0,0.11764705882352941,0.23498288204170556
16828,21180,/m/059rc,Natural Born Killers,1994-08-26,61615296.0,122.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language"", ""/m/017yph"": ""Navajo Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/04228s"": ""Road movie"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3nby"": ""Media Satire"", ""/m/02l7c8"": ""Romance Film""}",1994,34000000.0,27615296.0,7.050000000000001,0.5945646145313367,0.7907842014882656,0.6926744080098011,1185,tt0110632,0.10863095238095233,3,20.0,4.0,0.2,0.4362103174603174
16925,14149346,/m/03cw411,The Reader,2008-12-10,108901967.0,119.0,"{""/m/0349s"": ""Greek Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0fx2s"": ""Tragedy"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/05bh16v"": ""Courtroom Drama""}",2008,32000000.0,76901967.0,7.4,0.7759290072102052,0.8898111047510017,0.8328700559806035,3178,tt0976051,0.3945578231292517,1,15.0,6.0,0.4,0.3759637188208617
17053,4235653,/m/0brfjd,Lucky Number Slevin,2006,56308881.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3mzb"": ""Comedy Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",2006,27000000.0,29308881.0,7.550000000000001,0.6070438158624515,0.9237740889143292,0.7654089523883905,8556,tt0425210,0.1673469387755102,1,18.0,1.0,0.05555555555555555,0.18541194255479967
17122,18618306,/m/0k2r1,Planet of the Apes,1968-02-08,32589624.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/03pgfj"": ""New Hollywood""}",1968,5800000.0,26789624.0,7.75,0.5920687742651137,0.9559244419004008,0.7739966080827572,4791,tt0063442,0.19937205651491363,1,9.0,2.0,0.2222222222222222,0.251642537356823
17141,709490,/m/034qzw,Anchorman: The Legend of Ron Burgundy,2004-07-09,90574188.0,97.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/0hj3nby"": ""Media Satire"", ""/m/0hj3nyp"": ""Workplace Comedy"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",2004,26000000.0,64574188.0,6.9,0.7423738214087632,0.7323029956115246,0.7373384085101439,7630,tt0357413,0.2093023255813954,3,19.0,3.0,0.15789473684210525,0.45573235414116686
17147,894764,/m/03mm31,Sweet November,2001-02-12,65754228.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",2001,40000000.0,25754228.0,6.550000000000001,0.5873544093178037,0.6009349360809005,0.5941446726993521,5086,tt0230838,0.39021164021164023,1,19.0,6.0,0.3157894736842105,0.34644481574306135
17254,520990,/m/02l11z,Trading Places,1983-06-08,90404800.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/03p5xs"": ""Comedy of manners""}",1983,40600000.0,49804800.0,7.3,0.6960621186910705,0.8632894485785155,0.779675783634793,7423,tt0086465,0.04582210242587603,1,15.0,3.0,0.2,0.19305181191973644
17473,28903466,/m/0dddhtz,The Change-Up,2011-08-05,75450437.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z4y"": ""Comedy""}",2011,52000000.0,23450437.0,6.1,0.5690515806988353,0.4016409082236215,0.4853462444612284,1981,tt1488555,0.18367346938775508,1,13.0,5.0,0.38461538461538464,0.3005407291121576
17541,245515,/m/01kjr0,Twin Peaks: Fire Walk With Me,1992-05,4781186.0,134.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/073_6"": ""Surrealism"", ""/m/0424mc"": ""Experimental film"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0k345"": ""Avant-garde""}",1992,10000000.0,-5218814.0,7.3,0.1907931225734886,0.8632894485785155,0.527041285576002,5166,tt0105665,0.42741935483870963,3,8.0,1.0,0.125,0.5174731182795699
17662,24131841,/m/07kgfgx,The Ward,2010-09-13,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03npn"": ""Horror"", ""/m/0hj3n5l"": ""Haunted House Film"", ""/m/0fdjb"": ""Supernatural""}",2010,10000000.0,,5.65,,0.2471856515932074,,7104,tt1369706,0.7214285714285714,3,13.0,10.0,0.7692307692307693,0.8302197802197803
17690,238004,/m/01jjb4,The Rescuers Down Under,1990-11-16,47431461.0,77.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/02n4kr"": ""Mystery"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",1990,37931000.0,9500461.0,6.699999999999999,0.4478646699944537,0.6505437893531769,0.5492042296738153,3201,tt0100477,0.15561224489795922,1,15.0,3.0,0.2,0.22964852607709751
17731,75222,/m/0j_nw,Spaceballs,1987-06-24,38119483.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/01hwc6"": ""Absurdism"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",1987,22700000.0,15419483.0,6.9,0.5061009428729895,0.7323029956115246,0.619201969242257,5350,tt0094012,0.20733249051833125,3,16.0,5.0,0.3125,0.5066108301727771
17851,1108697,/m/046qwc,Lone Star,1996-06-21,,134.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0219x_"": ""Indie"", ""/m/02n4kr"": ""Mystery"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02l7c8"": ""Romance Film""}",1996,5000000.0,,7.15,,0.8204541118107231,,2793,tt0116905,0.27002801120448183,2,9.0,3.0,0.3333333333333333,0.4233426704014939
17862,3793631,/m/0fh2v5,Children of Men,2006-09-03,69959751.0,114.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/06nm1"": ""Spanish Language"", ""/m/02h40lc"": ""English Language"", ""/m/02hxc3j"": ""Romanian Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/06n90"": ""Science Fiction"", ""/m/0279xh5"": ""Future noir"", ""/m/03k9fj"": ""Adventure"", ""/m/094ddt"": ""Doomsday film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia""}",2006,76000000.0,-6040249.0,7.649999999999999,0.1808097615085968,0.9388475481778288,0.5598286548432128,4008,tt0206634,0.3404539385847797,3,15.0,6.0,0.4,0.5801513128615933
18119,300972,/m/01rwyq,Malcolm X,1992-11-18,48169910.0,200.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03bxz7"": ""Biographical film"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/04xvlr"": ""Period piece""}",1992,34000000.0,14169910.0,7.5,0.4972268441486411,0.9109902690326274,0.7041085565906342,1126,tt0104797,0.17708333333333337,3,17.0,5.0,0.29411764705882354,0.4904003267973856
18173,30952655,/m/0fpv_3_,Life of Pi,2012-11-21,,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",2012,120000000.0,,7.550000000000001,,0.9237740889143292,,2769,tt0454876,0.08454810495626819,1,6.0,1.0,0.16666666666666666,0.19484936831875607
18196,27070440,/m/0bs5vty,Midnight in Paris,2011-05-11,151119219.0,100.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",2011,30000000.0,121119219.0,7.499974629770372,0.8519134775374376,0.9066971951917572,0.8793053363645975,9008,tt1605783,0.4260429835651075,3,17.0,8.0,0.47058823529411764,0.6322104062864083
18197,17008751,/m/0415ggl,Amelia,2009-10-23,19642013.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/017fp"": ""Biography"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03bxz7"": ""Biographical film""}",2009,40000000.0,-20357987.0,5.6,0.0629506378258458,0.2346880366342301,0.1488193372300379,1613,tt1129445,0.5401360544217687,3,10.0,4.0,0.4,0.6467120181405895
18218,444267,/m/0296vv,Legally Blonde,2001-06-26,141774679.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3m_k"": ""Courtroom Comedy"", ""/m/0cshrf"": ""Political cinema"", ""/m/02l7c8"": ""Romance Film""}",2001,18000000.0,123774679.0,6.35,0.8560732113144759,0.5079183361953825,0.6819957737549291,1093,tt0250494,0.7492401215805471,3,24.0,12.0,0.5,0.7497467071935157
18224,19958360,/m/0dkxb6,Mirrors,2008-08-14,77488607.0,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06c1y"": ""Romania"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror""}",2008,35000000.0,42488607.0,6.05,0.6697171381031614,0.3784583094829231,0.5240877237930422,2927,tt0790686,0.3627954779033916,1,12.0,4.0,0.3333333333333333,0.34315404819001943
18251,13229264,/m/03bzjpm,He's Just Not That Into You,2009-02-05,178846899.0,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/059j2"": ""Netherlands"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",2009,40000000.0,138846899.0,6.300000000000001,0.8718801996672213,0.4898874260637283,0.6808838128654748,2498,tt1001508,0.5557422969187675,3,23.0,10.0,0.43478260869565216,0.6635083018714732
18279,321496,/m/01vksx,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,654264015.0,143.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/02kdv5l"": ""Action""}",2003,140000000.0,514264015.0,7.799982289548893,0.98585690515807,0.959931310818546,0.972894107988308,8350,tt0325980,0.15889212827988342,3,23.0,4.0,0.17391304347826086,0.44426839058604806
18294,163894,/m/015t5q,Heavenly Creatures,1994-10-14,,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia"", ""/m/07ssc"": ""United Kingdom"", ""/m/0ctw_b"": ""New Zealand"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hn10"": ""LGBT"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/0d63kt"": ""Gay"", ""/m/01q03"": ""Cult"", ""/m/04xvlr"": ""Period piece"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01hmnh"": ""Fantasy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age""}",1994,5000000.0,,7.1,,0.8031864148063347,,2505,tt0110005,0.900952380952381,3,20.0,6.0,0.3,0.7336507936507936
18468,30327,/m/07ghq,The Terminator,1984-10-26,78371200.0,107.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/094ddt"": ""Doomsday film"", ""/m/06qln"": ""Stop motion"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s2s"": ""Time travel"", ""/m/02kdv5l"": ""Action""}",1984,6400000.0,71971200.0,7.75,0.7634498058790904,0.9559244419004008,0.8596871238897456,3511,tt0088247,0.45578231292517,3,15.0,2.0,0.13333333333333333,0.5297052154195011
